466,2.36
467,2.37
468,2.38
469,2.39
470,2.4
471,2.41
481,2.42
483,2.43
484,2.44
485,2.45
489,2.46
490,2.47
491,2.48
492,2.49
494,2.5
495,2.51
500,2.52
501,2.53
508,2.54
509,2.55
510,2.56
513,2.57
516,2.58
518,2.59
521,2.6
524,2.61
526,2.62
530,2.63
531,2.64
532,2.65
533,2.66
534,2.67
536,2.68
537,2.69
538,2.7
540,2.71
543,2.72
546,2.73
548,2.74
551,2.75
553,2.76
554,2.77
555,2.78
556,2.79
557,2.8
558,2.81
559,2.82
561,2.83
562,2.84
568,2.85
571,2.86
576,2.87
577,2.88
578,2.89
580,2.9
581,2.91
582,2.92
587,2.93
588,2.94
589,2.95
593,2.96
596,2.97
598,2.98
599,2.99
600,3.0
602,3.01
603,3.02
604,3.03
608,3.04
609,3.05
610,3.06
614,3.07
615,3.08
616,3.09
619,3.1
621,3.11
625,3.12
626,3.13
627,3.14
630,3.15
632,3.16
633,3.17
634,3.18
635,3.19
636,3.2
642,3.21
644,3.22
645,3.23
646,3.24
651,3.25
653,3.26
654,3.27
655,3.28
656,3.29
658,3.3
659,3.31
660,3.32
661,3.33
664,3.34
671,3.35
672,3.36
675,3.37
676,3.38
677,3.39
678,3.4
679,3.41
683,3.42
686,3.43
688,3.44
691,3.45
694,3.46
695,3.47
696,3.48
698,3.49
702,3.5
703,3.51
704,3.52
705,3.53
709,3.54
710,3.55
711,3.56
712,3.57
713,3.58
715,3.59
718,3.6
721,3.61
722,3.62
726,3.63
728,3.64
729,3.65
730,3.66
731,3.67
732,3.68
733,3.69
737,3.7
740,3.71
742,3.72
743,3.73
746,3.74
748,3.75
749,3.76
753,3.77
754,3.78
758,3.79
761,3.8
765,3.81
767,3.82
768,3.83
769,3.84
772,3.85
774,3.86
775,3.87
776,3.88
777,3.89
778,3.9
779,3.91
781,3.92
782,3.93
783,3.94
784,3.95
789,3.96
790,3.97
795,3.98
798,3.99
799,4.0
801,4.01
802,4.02
805,4.03
806,4.04
809,4.05
810,4.06
811,4.07
814,4.08
815,4.09
821,4.1
822,4.11
823,4.12
825,4.13
826,4.14
830,4.15
831,4.16
834,4.17
835,4.18
836,4.19
841,4.2
844,4.21
845,4.22
846,4.23
848,4.24
850,4.25
855,4.26
858,4.27
859,4.28
863,4.29
865,4.3
866,4.31
869,4.32
870,4.33
874,4.34
875,4.35
878,4.36
882,4.37
883,4.38
884,4.39
885,4.4
886,4.41
889,4.42
895,4.43
902,4.44
903,4.45
904,4.46
905,4.47
910,4.48
911,4.49
913,4.5
914,4.51
917,4.52
918,4.53
919,4.54
920,4.55
922,4.56
923,4.57
925,4.58
926,4.59
927,4.6
928,4.61
930,4.62
938,4.63
939,4.64
941,4.65
943,4.66
945,4.67
946,4.68
952,4.69
955,4.7
956,4.71
957,4.72
958,4.73
963,4.74
964,4.75
965,4.76
968,4.77
969,4.78
970,4.79
971,4.8
972,4.81
974,4.82
975,4.83
976,4.84
977,4.85
978,4.86
979,4.87
982,4.88
986,4.89
989,4.9
990,4.91
994,4.92
995,4.93
998,4.94
999,4.95
1001,4.96
1004,4.97
1005,4.98
1007,4.99
1010,5.0
1012,5.01
1015,5.02
1016,5.03
1019,5.04
1021,5.05
1022,5.06
1024,5.07
1028,5.08
1029,5.09
1030,5.1
1031,5.11
1032,5.12
1034,5.13
1035,5.14
1037,5.15
1042,5.16
1043,5.17
1044,5.18
1045,5.19
1046,5.2
1048,5.21
1050,5.22
1052,5.23
1053,5.24
1054,5.25
1060,5.26
1061,5.27
1063,5.28
1065,5.29
1066,5.3
1067,5.31
1068,5.32
1070,5.33
1071,5.34
1073,5.35
1078,5.36
1079,5.37
1081,5.38
1082,5.39
1083,5.4
1089,5.41
1092,5.42
1093,5.43
1094,5.44
1096,5.45
1097,5.46
1104,5.47
1105,5.48
1107,5.49
1109,5.5
1112,5.51
1113,5.52
1116,5.53
1117,5.54
1118,5.55
1122,5.56
1123,5.57
1124,5.58
1126,5.59
1128,5.6
1130,5.61
1131,5.62
1132,5.63
1135,5.64
1138,5.65
1139,5.66
1141,5.67
1143,5.68
1144,5.69
1145,5.7
1146,5.71
1148,5.72
1151,5.73
1161,5.74
1165,5.75
1166,5.76
1168,5.77
1170,5.78
1173,5.79
1175,5.8
1180,5.81
1183,5.82
1186,5.83
1187,5.84
1188,5.85
1192,5.86
1193,5.87
1196,5.88
1199,5.89
1201,5.9
1206,5.91
1207,5.92
1209,5.93
1212,5.94
1214,5.95
1215,5.96
1216,5.97
1220,5.98
1221,5.99
1223,6.0
1228,6.01
1232,6.02
1234,6.03
1236,6.04
1239,6.05
1240,6.06
1241,6.07
1242,6.08
1245,6.09
1248,6.1
1253,6.11
1255,6.12
1257,6.13
1259,6.14
1263,6.15
1264,6.16
1266,6.17
1269,6.18
1270,6.19
1276,6.2
1281,6.21
1283,6.22
1284,6.23
1286,6.24
1287,6.25
1290,6.26
1293,6.27
1297,6.28
1301,6.29
1303,6.3
1304,6.31
1305,6.32
1306,6.33
1307,6.34
1308,6.35
1309,6.36
1312,6.37
1315,6.38
1317,6.39
1318,6.4
1319,6.41
1320,6.42
1321,6.43
1322,6.44
1323,6.45
1324,6.46
1328,6.47
1329,6.48
1333,6.49
1335,6.5
1336,6.51
1338,6.52
1341,6.53
1342,6.54
1343,6.55
1347,6.56
1348,6.57
1350,6.58
1352,6.59
1353,6.6
1354,6.61
1355,6.62
1356,6.63
1357,6.64
1361,6.65
1362,6.66
1363,6.67
1365,6.68
1366,6.69
1367,6.7
1368,6.71
1369,6.72
1370,6.73
1373,6.74
1376,6.75
1377,6.76
1378,6.77
1379,6.78
1380,6.79
1382,6.8
1384,6.81
1385,6.82
1387,6.83
1388,6.84
1393,6.85
1394,6.86
1399,6.87
1402,6.88
1403,6.89
1404,6.9
1405,6.91
1406,6.92
1407,6.93
1408,6.94
1409,6.95
1410,6.96
1411,6.97
1412,6.98
1413,6.99
1417,7.0
1418,7.01
1423,7.02
1427,7.03
1428,7.04
1430,7.05
1440,7.06
1441,7.07
1442,7.08
1443,7.09
1444,7.1
1445,7.11
1447,7.12
1456,7.13
1459,7.14
1460,7.15
1461,7.16
1462,7.17
1470,7.18
1471,7.19
1473,7.2
1476,7.21
1478,7.22
1481,7.23
1483,7.24
1484,7.25
1487,7.26
1489,7.27
1491,7.28
1492,7.29
1494,7.3
1500,7.31
1503,7.32
1504,7.33
1510,7.34
1513,7.35
1515,7.36
1516,7.37
1518,7.38
1519,7.39
1521,7.4
1522,7.41
1525,7.42
1530,7.43
1532,7.44
1533,7.45
1535,7.46
1536,7.47
1539,7.48
1540,7.49
1541,7.5
1546,7.51
1547,7.52
1549,7.53
1554,7.54
1556,7.55
1557,7.56
1558,7.57
1560,7.58
1562,7.59
1563,7.6
1564,7.61
1569,7.62
1572,7.63
1573,7.64
1576,7.65
1579,7.66
1580,7.67
1581,7.68
1583,7.69
1584,7.7
1585,7.71
1586,7.72
1587,7.73
1590,7.74
1591,7.75
1592,7.76
1594,7.77
1596,7.78
1597,7.79
1598,7.8
1599,7.81
1600,7.82
1605,7.83
1606,7.84
1607,7.85
1608,7.86
1612,7.87
1614,7.88
1615,7.89
1616,7.9
1618,7.91
1619,7.92
1621,7.93
1622,7.94
1625,7.95
1626,7.96
1627,7.97
1628,7.98
1629,7.99
1630,8.0
1631,8.01
1632,8.02
1634,8.03
1636,8.04
1647,8.05
1648,8.06
1653,8.07
1654,8.08
1657,8.09
1661,8.1
1663,8.11
1664,8.12
1665,8.13
1667,8.14
1678,8.15
1680,8.16
1683,8.17
1684,8.18
1685,8.19
1686,8.2
1687,8.21
1689,8.22
1692,8.23
1693,8.24
1695,8.25
1696,8.26
1697,8.27
1699,8.28
1704,8.29
1705,8.3
1707,8.31
1709,8.32
1712,8.33
1713,8.34
1714,8.35
1717,8.36
1718,8.37
1722,8.38
1723,8.39
1724,8.4
1725,8.41
1727,8.42
1728,8.43
1732,8.44
1737,8.45
1738,8.46
1739,8.47
1741,8.48
1743,8.49
1744,8.5
1747,8.51
1748,8.52
1750,8.53
1753,8.54
1754,8.55
1755,8.56
1756,8.57
1757,8.58
1759,8.59
1765,8.6
1767,8.61
1771,8.62
1772,8.63
1773,8.64
1775,8.65
1777,8.66
1779,8.67
1785,8.68
1788,8.69
1789,8.7
1790,8.71
1792,8.72
1793,8.73
1794,8.74
1798,8.75
1799,8.76
1803,8.77
1806,8.78
1807,8.79
1808,8.8
1812,8.81
1816,8.82
1818,8.83
1821,8.84
1822,8.85
1825,8.86
1827,8.87
1828,8.88
1830,8.89
1831,8.9
1832,8.91
1833,8.92
1835,8.93
1836,8.94
1844,8.95
1845,8.96
1846,8.97
1848,8.98
1849,8.99
1852,9.0
1853,9.01
1856,9.02
1857,9.03
1858,9.04
1859,9.05
1862,9.06
1863,9.07
1867,9.08
1872,9.09
1873,9.1
1874,9.11
1875,9.12
1876,9.13
1878,9.14
1881,9.15
1882,9.16
1883,9.17
1884,9.18
1885,9.19
1886,9.2
1887,9.21
1892,9.22
1893,9.23
1894,9.24
1895,9.25
1896,9.26
1897,9.27
1898,9.28
1899,9.29
1900,9.3
1902,9.31
1904,9.32
1905,9.33
1908,9.34
1909,9.35
1910,9.36
1916,9.37
1917,9.38
1918,9.39
1919,9.4
1920,9.41
1923,9.42
1924,9.43
1925,9.44
1929,9.45
1933,9.46
1934,9.47
1936,9.48
1938,9.49
1939,9.5
1940,9.51
1943,9.52
1944,9.53
1945,9.54
1949,9.55
1951,9.56
1952,9.57
1954,9.58
1957,9.59
1959,9.6
1962,9.61
1963,9.62
1964,9.63
1967,9.64
1971,9.65
1973,9.66
1976,9.67
1977,9.68
1981,9.69
1982,9.7
1986,9.71
1995,9.72
2001,9.73
2002,9.74
2003,9.75
2005,9.76
2009,9.77
2010,9.78
2012,9.79
2013,9.8
2015,9.81
2016,9.82
2017,9.83
2018,9.84
2021,9.85
2022,9.86
2023,9.87
2024,9.88
2025,9.89
2026,9.9
2032,9.91
2033,9.92
2035,9.93
2036,9.94
2037,9.95
2038,9.96
2041,9.97
2043,9.98
2045,9.99
2046,10.0
2047,10.01
2048,10.02
2051,10.03
2052,10.04
2057,10.05
2062,10.06
2064,10.07
2065,10.08
2066,10.09
2069,10.1
2070,10.11
2071,10.12
2073,10.13
2074,10.14
2076,10.15
2077,10.16
2078,10.17
2079,10.18
2082,10.19
2083,10.2
2084,10.21
2085,10.22
2086,10.23
2095,10.24
2096,10.25
2098,10.26
2099,10.27
2102,10.28
2103,10.29
2105,10.3
2107,10.31
2116,10.32
2117,10.33
2121,10.34
2123,10.35
2124,10.36
2125,10.37
2130,10.38
2131,10.39
2132,10.4
2135,10.41
2137,10.42
2138,10.43
2140,10.44
2141,10.45
2143,10.46
2146,10.47
2149,10.48
2154,10.49
2155,10.5
2158,10.51
2159,10.52
2162,10.53
2165,10.54
2168,10.55
2169,10.56
2174,10.57
2177,10.58
2179,10.59
2180,10.6
2181,10.61
2182,10.62
2183,10.63
2185,10.64
2187,10.65
2193,10.66
2196,10.67
2197,10.68
2200,10.69
2202,10.7
2204,10.71
2210,10.72
2211,10.73
2213,10.74
2219,10.75
2220,10.76
2222,10.77
2225,10.78
2226,10.79
2232,10.8
2233,10.81
2236,10.82
2237,10.83
2239,10.84
2240,10.85
2244,10.86
2246,10.87
2247,10.88
2248,10.89
2249,10.9
2250,10.91
2252,10.92
2254,10.93
2256,10.94
2258,10.95
2260,10.96
2261,10.97
2262,10.98
2263,10.99
2264,11.0
2265,11.01
2267,11.02
2268,11.03
2269,11.04
2270,11.05
2272,11.06
2276,11.07
2279,11.08
2281,11.09
2285,11.1
2287,11.11
2288,11.12
2289,11.13
2290,11.14
2294,11.15
2296,11.16
2297,11.17
2307,11.18
2309,11.19
2310,11.2
2311,11.21
2312,11.22
2315,11.23
2317,11.24
2319,11.25
2320,11.26
2321,11.27
2322,11.28
2323,11.29
2326,11.3
2327,11.31
2329,11.32
2330,11.33
2334,11.34
2335,11.35
2336,11.36
2337,11.37
2340,11.38
2341,11.39
2344,11.4
2345,11.41
2347,11.42
2348,11.43
2355,11.44
2356,11.45
2358,11.46
2362,11.47
2366,11.48
2368,11.49
2369,11.5
2370,11.51
2371,11.52
2375,11.53
2376,11.54
2377,11.55
2382,11.56
2383,11.57
2385,11.58
2386,11.59
2388,11.6
2389,11.61
2391,11.62
2393,11.63
2394,11.64
2396,11.65
2397,11.66
2399,11.67
2400,11.68
2403,11.69
2404,11.7
2407,11.71
2409,11.72
2411,11.73
2419,11.74
2425,11.75
2426,11.76
2427,11.77
2428,11.78
2429,11.79
2430,11.8
2433,11.81
2434,11.82
2435,11.83
2436,11.84
2439,11.85
2444,11.86
2449,11.87
2451,11.88
2457,11.89
2458,11.9
2459,11.91
2460,11.92
2461,11.93
2464,11.94
2467,11.95
2475,11.96
2476,11.97
2477,11.98
2481,11.99
2482,12.0
2483,12.01
2484,12.02
2486,12.03
2487,12.04
2498,12.05
2499,12.06
2500,12.07
2501,12.08
2502,12.09
2503,12.1
2504,12.11
2506,12.12
2508,12.13
2509,12.14
2510,12.15
2511,12.16
2513,12.17
2514,12.18
2515,12.19
2517,12.2
2519,12.21
2520,12.22
2524,12.23
2527,12.24
2528,12.25
2529,12.26
2530,12.27
2531,12.28
2533,12.29
2534,12.3
2535,12.31
2536,12.32
2537,12.33
2541,12.34
2546,12.35
2548,12.36
2550,12.37
2552,12.38
2553,12.39
2554,12.4
2555,12.41
2556,12.42
2557,12.43
2563,12.44
2564,12.45
2566,12.46
2567,12.47
2568,12.48
2571,12.49
2572,12.5
2574,12.51
2587,12.52
2588,12.53
2589,12.54
2591,12.55
2592,12.56
2593,12.57
2594,12.58
2597,12.59
2598,12.6
2600,12.61
2606,12.62
2615,12.63
2618,12.64
2620,12.65
2623,12.66
2624,12.67
2627,12.68
2629,12.69
2633,12.7
2634,12.71
2635,12.72
2636,12.73
2637,12.74
2640,12.75
2641,12.76
2643,12.77
2644,12.78
2645,12.79
2649,12.8
2650,12.81
2651,12.82
2655,12.83
2656,12.84
2658,12.85
2659,12.86
2660,12.87
2661,12.88
2665,12.89
2666,12.9
2669,12.91
2670,12.92
2671,12.93
2672,12.94
2673,12.95
2674,12.96
2675,12.97
2676,12.98
2678,12.99
2679,13.0
2680,13.01
2681,13.02
2684,13.03
2685,13.04
2686,13.05
2689,13.06
2690,13.07
2692,13.08
2693,13.09
2697,13.1
2699,13.11
2702,13.12
2704,13.13
2705,13.14
2707,13.15
2708,13.16
2710,13.17
2712,13.18
2715,13.19
2716,13.2
2718,13.21
2720,13.22
2721,13.23
2724,13.24
2726,13.25
2727,13.26
2730,13.27
2731,13.28
2732,13.29
2733,13.3
2735,13.31
2736,13.32
2737,13.33
2738,13.34
2740,13.35
2743,13.36
2744,13.37
2745,13.38
2746,13.39
2748,13.4
2749,13.41
2750,13.42
2753,13.43
2754,13.44
2756,13.45
2757,13.46
2759,13.47
2760,13.48
2762,13.49
2764,13.5
2765,13.51
2767,13.52
2770,13.53
2772,13.54
2773,13.55
2782,13.56
2783,13.57
2786,13.58
2787,13.59
2788,13.6
2790,13.61
2791,13.62
2792,13.63
2793,13.64
2795,13.65
2800,13.66
2801,13.67
2802,13.68
2805,13.69
2807,13.7
2808,13.71
2810,13.72
2812,13.73
2815,13.74
2816,13.75
2818,13.76
2819,13.77
2822,13.78
2823,13.79
2826,13.8
2827,13.81
2829,13.82
2830,13.83
2831,13.84
2833,13.85
2834,13.86
2838,13.87
2839,13.88
2840,13.89
2841,13.9
2843,13.91
2845,13.92
2847,13.93
2848,13.94
2849,13.95
2850,13.96
2852,13.97
2853,13.98
2855,13.99
2856,14.0
2862,14.01
2866,14.02
2869,14.03
2871,14.04
2875,14.05
2878,14.06
2879,14.07
2881,14.08
2882,14.09
2883,14.1
2884,14.11
2886,14.12
2887,14.13
2888,14.14
2890,14.15
2891,14.16
2893,14.17
2894,14.18
2895,14.19
2897,14.2
2898,14.21
2900,14.22
2902,14.23
2904,14.24
2905,14.25
2906,14.26
2907,14.27
2908,14.28
2909,14.29
2910,14.3
2911,14.31
2912,14.32
2913,14.33
2916,14.34
2917,14.35
2918,14.36
2923,14.37
2925,14.38
2926,14.39
2927,14.4
2931,14.41
2932,14.42
2933,14.43
2935,14.44
2937,14.45
2938,14.46
2940,14.47
2941,14.48
2942,14.49
2943,14.5
2945,14.51
2948,14.52
2956,14.53
2957,14.54
2961,14.55
2965,14.56
2966,14.57
2969,14.58
2970,14.59
2971,14.6
2972,14.61
2973,14.62
2977,14.63
2979,14.64
2980,14.65
2981,14.66
2982,14.67
2983,14.68
2988,14.69
2989,14.7
2991,14.71
2993,14.72
2994,14.73
3001,14.74
3005,14.75
3006,14.76
3010,14.77
3012,14.78
3015,14.79
3017,14.8
3018,14.81
3019,14.82
3020,14.83
3021,14.84
3022,14.85
3027,14.86
3030,14.87
3034,14.88
3036,14.89
3038,14.9
3044,14.91
3048,14.92
3049,14.93
3050,14.94
3052,14.95
3056,14.96
3059,14.97
3060,14.98
3065,14.99
3069,15.0
3071,15.01
3074,15.02
3075,15.03
3078,15.04
3082,15.05
3083,15.06
3084,15.07
3085,15.08
3086,15.09
3087,15.1
3088,15.11
3089,15.12
3090,15.13
3091,15.14
3093,15.15
3096,15.16
3099,15.17
3101,15.18
3102,15.19
3103,15.2
3104,15.21
3105,15.22
3106,15.23
3111,15.24
3112,15.25
3115,15.26
3116,15.27
3117,15.28
3118,15.29
3119,15.3
3122,15.31
3123,15.32
3125,15.33
3127,15.34
3129,15.35
3130,15.36
3131,15.37
3135,15.38
3137,15.39
3139,15.4
3140,15.41
3146,15.42
3147,15.43
3152,15.44
3155,15.45
3158,15.46
3160,15.47
3162,15.48
3163,15.49
3164,15.5
3165,15.51
3166,15.52
3167,15.53
3168,15.54
3169,15.55
3171,15.56
3172,15.57
3173,15.58
3174,15.59
3176,15.6
3180,15.61
3183,15.62
3187,15.63
3188,15.64
3190,15.65
3192,15.66
3193,15.67
3194,15.68
3195,15.69
3197,15.7
3198,15.71
3199,15.72
3200,15.73
3203,15.74
3205,15.75
3206,15.76
3207,15.77
3210,15.78
3211,15.79
3213,15.8
3216,15.81
3217,15.82
3218,15.83
3219,15.84
3227,15.85
3228,15.86
3230,15.87
3232,15.88
3234,15.89
3235,15.9
3237,15.91
3239,15.92
3241,15.93
3242,15.94
3244,15.95
3246,15.96
3247,15.97
3249,15.98
3250,15.99
3251,16.0
3253,16.01
3254,16.02
3255,16.03
3259,16.04
3260,16.05
3262,16.06
3265,16.07
3269,16.08
3272,16.09
3273,16.1
3274,16.11
3275,16.12
3276,16.13
3279,16.14
3280,16.15
3281,16.16
3283,16.17
3285,16.18
3289,16.19
3291,16.2
3292,16.21
3294,16.22
3295,16.23
3298,16.24
3302,16.25
3303,16.26
3304,16.27
3305,16.28
3306,16.29
3307,16.3
3308,16.31
3309,16.32
3310,16.33
3311,16.34
3313,16.35
3315,16.36
3316,16.37
3317,16.38
3318,16.39
3319,16.4
3320,16.41
3322,16.42
3323,16.43
3324,16.44
3326,16.45
3327,16.46
3328,16.47
3333,16.48
3334,16.49
3338,16.5
3339,16.51
3340,16.52
3341,16.53
3342,16.54
3343,16.55
3344,16.56
3348,16.57
3350,16.58
3351,16.59
3352,16.6
3356,16.61
3357,16.62
3358,16.63
3359,16.64
3360,16.65
3361,16.66
3362,16.67
3364,16.68
3366,16.69
3367,16.7
3368,16.71
3369,16.72
3371,16.73
3375,16.74
3378,16.75
3379,16.76
3380,16.77
3381,16.78
3382,16.79
3385,16.8
3388,16.81
3389,16.82
3392,16.83
3395,16.84
3400,16.85
3401,16.86
3402,16.87
3405,16.88
3406,16.89
3407,16.9
3409,16.91
3410,16.92
3411,16.93
3414,16.94
3419,16.95
3421,16.96
3426,16.97
3431,16.98
3432,16.99
3434,17.0
3436,17.01
3438,17.02
3439,17.03
3440,17.04
3441,17.05
3442,17.06
3444,17.07
3447,17.08
3450,17.09
3451,17.1
3452,17.11
3453,17.12
3455,17.13
3456,17.14
3457,17.15
3459,17.16
3460,17.17
3461,17.18
3463,17.19
3464,17.2
3465,17.21
3467,17.22
3473,17.23
3476,17.24
3477,17.25
3480,17.26
3483,17.27
3484,17.28
3485,17.29
3489,17.3
3490,17.31
3492,17.32
3493,17.33
3496,17.34
3499,17.35
3501,17.36
3507,17.37
3510,17.38
3512,17.39
3514,17.4
3515,17.41
3516,17.42
3517,17.43
3519,17.44
3520,17.45
3521,17.46
3523,17.47
3524,17.48
3528,17.49
3529,17.5
3530,17.51
3531,17.52
3532,17.53
3533,17.54
3534,17.55
3535,17.56
3538,17.57
3540,17.58
3542,17.59
3544,17.6
3545,17.61
3546,17.62
3547,17.63
3548,17.64
3554,17.65
3555,17.66
3559,17.67
3560,17.68
3562,17.69
3566,17.7
3569,17.71
3571,17.72
3573,17.73
3574,17.74
3576,17.75
3579,17.76
3581,17.77
3583,17.78
3584,17.79
3585,17.8
3586,17.81
3587,17.82
3591,17.83
3592,17.84
3593,17.85
3595,17.86
3598,17.87
3601,17.88
3602,17.89
3605,17.9
3607,17.91
3610,17.92
3612,17.93
3614,17.94
3615,17.95
3616,17.96
3617,17.97
3618,17.98
3621,17.99
3623,18.0
3624,18.01
3625,18.02
3626,18.03
3628,18.04
3631,18.05
3633,18.06
3638,18.07
3639,18.08
3641,18.09
3642,18.1
3643,18.11
3645,18.12
3646,18.13
3647,18.14
3649,18.15
3654,18.16
3656,18.17
3657,18.18
3658,18.19
3659,18.2
3660,18.21
3664,18.22
3665,18.23
3667,18.24
3668,18.25
3669,18.26
3670,18.27
3673,18.28
3674,18.29
3675,18.3
3677,18.31
3680,18.32
3681,18.33
3682,18.34
3684,18.35
3686,18.36
3687,18.37
3689,18.38
3690,18.39
3691,18.4
3693,18.41
3695,18.42
3696,18.43
3698,18.44
3700,18.45
3703,18.46
3706,18.47
3708,18.48
3709,18.49
3710,18.5
3711,18.51
3712,18.52
3713,18.53
3717,18.54
3720,18.55
3721,18.56
3723,18.57
3724,18.58
3727,18.59
3729,18.6
3730,18.61
3731,18.62
3732,18.63
3734,18.64
3739,18.65
3742,18.66
3745,18.67
3746,18.68
3749,18.69
3750,18.7
3752,18.71
3759,18.72
3762,18.73
3763,18.74
3766,18.75
3769,18.76
3772,18.77
3774,18.78
3776,18.79
3779,18.8
3784,18.81
3785,18.82
3788,18.83
3789,18.84
3790,18.85
3792,18.86
3793,18.87
3796,18.88
3797,18.89
3798,18.9
3801,18.91
3803,18.92
3804,18.93
3806,18.94
3807,18.95
3808,18.96
3812,18.97
3814,18.98
3816,18.99
3818,19.0
3820,19.01
3821,19.02
3823,19.03
3828,19.04
3830,19.05
3831,19.06
3834,19.07
3835,19.08
3836,19.09
3837,19.1
3838,19.11
3839,19.12
3840,19.13
3842,19.14
3843,19.15
3844,19.16
3846,19.17
3850,19.18
3852,19.19
3853,19.2
3857,19.21
3859,19.22
3862,19.23
3867,19.24
3870,19.25
3872,19.26
3873,19.27
3875,19.28
3880,19.29
3882,19.3
3884,19.31
3885,19.32
3886,19.33
3888,19.34
3890,19.35
3892,19.36
3893,19.37
3894,19.38
3895,19.39
3901,19.4
3902,19.41
3904,19.42
3905,19.43
3907,19.44
3909,19.45
3910,19.46
3911,19.47
3913,19.48
3914,19.49
3915,19.5
3919,19.51
3921,19.52
3922,19.53
3923,19.54
3924,19.55
3925,19.56
3927,19.57
3931,19.58
3932,19.59
3933,19.6
3938,19.61
3939,19.62
3944,19.63
3946,19.64
3947,19.65
3951,19.66
3952,19.67
3954,19.68
3955,19.69
3956,19.7
3959,19.71
3964,19.72
3965,19.73
3966,19.74
3970,19.75
3971,19.76
3972,19.77
3973,19.78
3975,19.79
3976,19.8
3981,19.81
3982,19.82
3989,19.83
3991,19.84
3995,19.85
3997,19.86
4000,19.87
4006,19.88
4007,19.89
4008,19.9
4009,19.91
4013,19.92
4014,19.93
4015,19.94
4018,19.95
4019,19.96
4022,19.97
4025,19.98
4027,19.99
4029,20.0
4031,20.01
4032,20.02
4034,20.03
4035,20.04
4036,20.05
4038,20.06
4040,20.07
4041,20.08
4046,20.09
4048,20.1
4053,20.11
4054,20.12
4058,20.13
4059,20.14
4061,20.15
4063,20.16
4064,20.17
4067,20.18
4068,20.19
4070,20.2
4073,20.21
4076,20.22
4077,20.23
4078,20.24
4081,20.25
4083,20.26
4088,20.27
4089,20.28
4090,20.29
4091,20.3
4092,20.31
4093,20.32
4094,20.33
4097,20.34
4098,20.35
4100,20.36
4103,20.37
4105,20.38
4107,20.39
4109,20.4
4110,20.41
4112,20.42
4113,20.43
4115,20.44
4117,20.45
4118,20.46
4120,20.47
4121,20.48
4126,20.49
4127,20.5
4130,20.51
4131,20.52
4132,20.53
4135,20.54
4136,20.55
4137,20.56
4138,20.57
4139,20.58
4140,20.59
4141,20.6
4142,20.61
4143,20.62
4144,20.63
4145,20.64
4151,20.65
4156,20.66
4157,20.67
4158,20.68
4159,20.69
